;		Project-G FieldInform																																																																													
#ColumnName	MapIDClient	GTMapNo	StoneX	StoneY	StoneDir	GldARgX	GldARgY	GldBRgX	GldBRgY	DoorAX0	DoorAY0	DoorAD0	DoorABlock0	DoorBX0	DoorBY0	DoorBD0	DoorBBlock0		DoorAX1	DoorAY1	DoorAD1	DoorABlock1	DoorBX1	DoorBY1	DoorBD1	DoorBBlock1	DoorAX2	DoorAY2	DoorAD2	DoorABlock2	DoorBX2	DoorBY2	DoorBD2	DoorBBlock2	CheckSum																																												
#Record	GuildT04	0 	1808 	3532 	394 	765 	3588 	516 	500 	1001 	3277 	119 	door2	1026 	765 	50 	door1		3100 	1100 	0 	door5	1800 	662 	0 	door3	3400 	1100 	0 	door6	2200 	662 	0 	door4	0 																																												
#Record	GuildT02	1 	3283 	4466 	25 	3289 	4551 	3172 	1666 	2250 	4308 	36 	door4	2761 	1989 	144 	door1		3210 	4124 	0 	door5	3204 	2078 	0 	door2	4122 	4185 	170 	door6	3716 	2049 	17 	door3	1 																																												
#Record	GuildT03	2 	2327 	2201 	86 	3084 	3069 	202 	184 	3104 	2722 	0 	door2	404 	382 	39 	door1		2819 	2971 	86 	door3	1259 	627 	0 	door5	2835 	620 	0 	door4	1618 	631 	0 	door6	2 																																												
;																																																																															
;	인던-용의무덤																																																																														
																																																																															
#Table	InstanceDungeon																																																																														
#ColumnType	INDEX	BYTE	BYTE	String[13]	String[32]	BYTE	BYTE	BYTE	BYTE	WORD	String[32]	BYTE	BYTE	BYTE	BYTE	WORD																																																															
#ColumnName	Argument	IDNo	ZoneNumber	MapIDClient	ScriptName	ModeIDLv	EntranceType	Guild	Individual	NeedQuest	NeedItem	Consume	LimitTime	MaxUseChr	CheckSum	Spacer																																																															
#Record	UrgFire017	0	3	UrgDragon	ID/GraveYard/GraveYard	1 	2	0	0	0	DragonRelicNeck	0	0	5	0	0																																																															
#Record	UrgFire017	1	3	UrgDragon	ID/GraveYardH/GraveYardH	2 	2	0	0	0	DragonRelicNeck	0	0	5	1	0																																																															
#Record	GateRouVal016	2	3	Tower01	ID/IyzelTower/IyzelTower	1 	2	0	0	0	-	0	0	5	2	0																																																															
#Record	Urg12	3	3	Tower02	ID/CrystalCastle/CrystalCastle	1 	2	0	0	0	-	0	0	5	3	0																																																															
#Record	IDGate011	4	3	Leviathan	ID/d_NestOfLeviathan	1 	2	0	0	0	lighthouseKey	0	0	5	4	0																																																															
#Record	IDGate011	5	3	Leviathan	ID/LeviathanH/LeviathanH	2 	2	0	0	0	lighthouseKey	0	0	5	5	0																																																															
#Record	LabGate00	6	1	Tower03	ID/SecretLab/SecretLab	1 	2	0	0	0	-	0	0	5	6	0																																																															
#Record	LabGate00	7	1	Tower03	ID/SecretLabH/SecretLabH	2 	2	0	0	0	-	1	0	5	7	0																																																															
#Record	AdlFGate00	8	3	AdlF	ID/AdlF/AdlF	1 	2	0	0	0	-	0	0	5	8	0																																																															
#Record	WarN01	9	3	WarN	ID/WarN/WarN	1 	2	0	0	0	-	0	0	5	9	0																																																															
#Record	WarBL01	10	3	WarBL	ID/WarBL/WarBL	1 	2	0	0	0	-	0	0	5	10	0																																																															
#Record	WarH01	11	0	WarH	ID/WarH/WarH	1 	4	0	0	0	-	0	0	20	11	0																																																															
#Record	WarL01	12	2	WarL	ID/WarL/WarL	1 	2	0	0	0	-	0	0	9	12	0																																																															
#Record	BerFrz013	13	2	Siren	ID/Siren/Siren	1 	2	0	0	0	-	0	0	5	13	0																																																															
#Record	AdlFHGate00	14	2	AdlFH	ID/AdlFH/AdlFH	1 	2	0	0	0	-	0	0	5	14	0																																																															
#Record	SD_Vale011	15	0	SD_Vale01	ID/SD_Vale01/SD_Vale01	1 	4	0	0	0	ID_SD_Vale01_Ticket	1	0	20	15	0																																																															
#Record	BerFrz013	16 	2 	Siren	ID/SirenH/SirenH	2 	2 	0 	0 	0 	-	0 	0 	5 	16 	0 																																																															
																																																																															
;	튜토리얼 관련 테이블																																																																														
#Table	TutorialMap																																																																														
#ColumnType	String[13]	BYTE	String[32]																																																																												
#ColumnName	MapIDClient	MaxChr	ScriptName																																																																												
#Record	RouT	100 	Tutorial/Tutorial																																																																												
#end																																																																															
